週,企業ID,業界,区分,フェーズ,現金残高,時価総額,売上,支出,収支,現状シェア,シェア目標,生産目標,生産数,生産キャパ,販売目標,販売数,販売キャパ,事業部施設要求,事業部施設キャパ,人事要求値,人事キャパ,共通施設要求,共通施設キャパ,生産人員,営業人員,開発人員,人事人員,広報人員,経理人員,店舗人員
18,36,pc,npc_retail,GROWTH,1671754540,3105381908,0,50703031,-50703031,0.16805270491642071,0.4191400102884279,0,0,0.0,2042,0,1014.6816910126639,25,224,2613,2978.388046402965,39312,432,0,68,0,10,2,2,16
18,37,pc,npc_retail,GROWTH,1456915816,2977769340,60508071,101109945,-40601874,0.17307214757711847,0.4191400102884279,0,0,0.0,2042,9,1005.4479836894726,25,224,2640,2614.1630227360947,39312,552,0,68,0,10,2,2,17
19,16,automotive,npc_maker,GROWTH,2775899233,7601471856,37066379,255396822,-218330443,0.18646616541353384,0.24240601503759399,178,93,11833.271204094186,0,7,0.0,659,644,5333,5894.177821325114,830,482,59,85,29,23,2,2,0
19,17,automotive,npc_maker,GROWTH,2439324250,7939075520,611238316,228559938,382678378,0.17844611528822055,0.23197994987468673,158,97,9903.09679909694,0,106,0.0,585,644,3386,3837.6372459109907,768,402,60,24,25,11,2,5,0
19,18,automotive,npc_maker,GROWTH,2509815086,8139548488,489375997,222104543,267271454,0.30275689223057645,0.39358395989974937,343,89,9345.659339288657,0,90,60.255633125958795,1270,644,3840,3932.826948170095,1345,512,53,36,28,14,3,2,8
19,19,automotive,npc_maker,GROWTH,2301823661,7853842904,329353464,250716867,78636597,0.11829573934837093,0.15378446115288222,117,58,8372.1167078906,0,58,2.704523099621558,433,344,3120,3675.1787902477854,640,372,31,23,35,10,2,6,10
19,20,automotive,npc_maker,GROWTH,1946528244,7817980000,685427028,163199923,522227105,0.22456140350877193,0.29192982456140354,141,67,8835.211909263777,0,132,0.0,522,444,3893,4209.793737271739,714,392,40,47,41,14,2,2,0
19,21,automotive,npc_maker,GROWTH,2110490034,8730321632,256704797,176750723,79954074,0.10225563909774436,0.13293233082706768,206,61,5889.367445975421,0,43,0.0,762,294,2693,2937.0996766972157,917,422,33,17,28,9,12,2,0
19,22,automotive,npc_maker,GROWTH,2256860010,7497808768,858447980,172421466,686026514,0.1543859649122807,0.20070175438596494,60,60,10499.462082744589,0,166,0.0,222,544,4026,4383.680292759335,462,352,51,54,28,14,2,2,0
19,23,automotive,npc_maker,GROWTH,2244714898,7651506928,70189700,164972232,-94782532,0.2506265664160401,0.3258145363408521,238,65,8333.29930734896,0,14,0.0,881,444,3813,3769.927514764883,1017,342,37,50,39,13,2,2,0
19,24,automotive,npc_retail,GROWTH,1797142253,3248766928,162467056,192419243,-29952187,0.031353224254090435,0.41464794519015635,0,0,0.0,430,46,44.69823543988789,26,44,2426,2784.8622625124485,7432,462,0,77,0,8,2,2,2
19,25,automotive,npc_retail,GROWTH,1723424174,3321205492,232786496,259334861,-26548365,0.031353224254090435,0.41464794519015635,0,0,0.0,430,46,43.63480476840863,26,44,2400,2474.854183590901,7517,412,0,77,0,7,2,2,2
19,26,automotive,npc_retail,GROWTH,1854412012,3420029000,112998365,128065795,-15067430,0.031353224254090435,0.41464794519015635,0,0,0.0,430,44,44.81550096864098,26,44,1733,1970.7609535755394,7509,362,0,54,0,5,2,2,2
19,27,pc,npc_maker,GROWTH,1875665983,3512055160,36941022,41338440,-4397418,0.12466333205078876,0.1620623316660254,1430,82,843.2942264816818,0,81,0.0,286,44,1173,1610.95667217534,4236,262,2,32,2,4,2,2,0
19,28,pc,npc_maker,GROWTH,1752522813,3034366886,35782996,51384587,-15601591,0.12620238553289725,0.16406310119276643,1438,81,848.7106399595729,0,82,0.0,287,44,1653,1857.8687802484505,4258,312,2,45,5,6,2,2,0
19,29,pc,npc_maker,GROWTH,1700430433,3105320926,36269937,58655349,-22385412,0.12620238553289725,0.16406310119276643,1495,82,839.4716126446311,0,81,0.0,317,44,1973,1874.8233813006557,4417,362,2,46,17,5,2,2,0
19,30,pc,npc_maker,GROWTH,1806175199,3360375024,36922959,47224589,-10301630,0.12620238553289725,0.16406310119276643,1452,81,848.3848476158444,0,81,0.0,290,44,1413,1614.675061661792,4297,312,2,41,2,4,2,2,0
19,31,pc,npc_maker,GROWTH,1729363701,3282184840,37597328,54199966,-16602638,0.12620238553289725,0.16406310119276643,1452,82,855.6464825336063,0,82,0.0,290,44,1733,1864.0481582565005,4297,332,2,45,9,5,2,2,0
19,32,pc,npc_maker,GROWTH,1815953886,3447003968,35865909,47483047,-11617138,0.12620238553289725,0.16406310119276643,1470,81,859.9145349870612,0,81,0.0,294,44,1466,2031.4013985663937,4346,282,2,42,2,5,2,2,0
19,33,pc,npc_maker,GROWTH,1830552039,3139471200,37270640,47910740,-10640100,0.12466333205078876,0.1620623316660254,1433,82,861.8119724203924,0,82,0.0,286,44,1440,1933.1593149807154,4244,262,2,41,2,5,2,2,0
19,34,pc,npc_maker,GROWTH,1858700947,3143568314,39598875,54067664,-14468789,0.12620238553289725,0.16406310119276643,1478,81,870.190991483532,0,81,0.0,295,44,1573,2050.0701789253485,4369,362,2,46,2,5,2,2,0
19,35,pc,npc_retail,GROWTH,3589788152,7490755952,3152518278,2743040843,409477435,0.22909573236801936,0.4146479451901564,0,0,0.0,2133,1022,1365.8195772018273,26,244,3440,3193.902350769071,41077,282,0,93,0,12,2,2,20
19,36,pc,npc_retail,GROWTH,1621051509,3020339520,506124314,479686935,26437379,0.1592943108451138,0.4146479451901564,0,0,0.0,2133,77,1059.0149090579596,26,224,2693,3035.082679438843,41077,432,0,71,0,10,2,2,16
19,37,pc,npc_retail,GROWTH,1416313942,2963059398,99676881,134136140,-34459259,0.16405323774711456,0.4146479451901564,0,0,0.0,2133,16,1152.761779631989,26,224,2720,3281.7933822327395,41077,552,0,70,0,11,2,2,17
20,16,automotive,npc_maker,GROWTH,2418773829,8963175180,534639699,197898354,336741345,0.18014527845036318,0.23418886198547215,78,78,12752.142815111643,0,99,0.0,288,644,5600,6032.53229176148,518,482,59,85,39,23,2,2,0
20,17,automotive,npc_maker,GROWTH,2700036416,9387540725,582783275,234959935,347823340,0.18595641646489103,0.24174334140435835,184,97,10434.692459938928,0,97,0.0,681,644,3440,4047.2039547382515,849,402,60,24,25,12,3,5,0
20,18,automotive,npc_maker,GROWTH,2651595786,9624035691,494368122,232233772,262134350,0.29249394673123486,0.3802421307506053,322,89,10361.908192866174,0,89,66.5437234230066,1192,644,3973,4087.2308613558484,1279,512,53,41,28,14,3,2,8
20,19,automotive,npc_maker,GROWTH,2265369075,9293086456,52689006,174252249,-121563243,0.11428571428571428,0.14857142857142858,108,59,8705.70126339635,0,9,36.67244913153232,400,444,3279,5741.136697311733,612,372,31,23,35,16,2,6,10
20,20,automotive,npc_maker,GROWTH,2468755349,9381552500,610125018,213187612,396937406,0.25569007263922516,0.33239709443099275,242,67,9259.284631638542,0,118,0.0,896,444,4160,4324.016742298283,1030,392,40,56,41,15,2,2,0
20,21,automotive,npc_maker,GROWTH,2084919607,10355796786,335506521,158938414,176568107,0.09878934624697337,0.1284261501210654,218,60,6277.396024807491,0,58,0.0,807,344,2933,3170.2712429251915,955,422,33,25,28,10,12,2,0
20,22,automotive,npc_maker,GROWTH,2830043524,8868401539,123937315,229033771,-105096456,0.3196125907990315,0.41549636803874096,388,78,10089.130931326345,0,25,0.0,1437,544,4373,4207.008171381244,1485,352,51,54,40,15,2,2,0
20,23,automotive,npc_maker,GROWTH,2037696622,9053557456,27800310,174839918,-147039608,0.24213075060532688,0.31476997578692495,177,65,9405.051368162518,0,5,0.0,655,444,4266,4779.561692392302,827,342,37,65,39,15,2,2,0
20,24,automotive,npc_retail,GROWTH,1767190066,3235975248,102654616,134049022,-31394406,0.03181268292682924,0.41200485763490585,0,0,0.0,422,43,45.30849717751799,26,44,2560,3268.847818481714,7260,462,0,81,0,9,2,2,2
20,25,automotive,npc_retail,GROWTH,1696875809,3217141752,104998069,131779919,-26781850,0.03181268292682924,0.41200485763490585,0,0,0.0,422,46,44.54923967485358,26,44,2453,2519.89792963407,7287,412,0,79,0,7,2,2,2
20,26,automotive,npc_retail,GROWTH,1839344582,3407992400,201905290,229726060,-27820770,0.03181268292682924,0.41200485763490585,0,0,0.0,422,44,45.034125079680344,26,44,1760,1974.9680037285023,7375,362,0,55,0,5,2,2,2
20,27,pc,npc_maker,GROWTH,1871268565,3530829756,38543198,42003055,-3459857,0.1245674740484429,0.16193771626297576,1392,82,867.4257764160344,0,82,0.0,278,44,1226,1651.055911127051,4130,262,2,34,2,4,2,2,0
20,28,pc,npc_maker,GROWTH,1736921222,3073433020,36217287,54089201,-17871914,0.1261053440984237,0.1639369473279508,1401,82,856.3219411273672,0,81,0.0,280,44,1733,2306.9436142243626,4155,312,2,47,5,7,2,2,0
20,29,pc,npc_maker,GROWTH,1678045021,3106873759,37232756,60181501,-22948745,0.1261053440984237,0.1639369473279508,2045,82,871.9808015661562,0,82,0.0,427,44,2026,2243.832201579462,5941,362,2,47,17,6,2,2,0
20,30,pc,npc_maker,GROWTH,1795873569,3407032552,37938861,48513819,-10574958,0.1261053440984237,0.1639369473279508,1414,82,855.4757046507857,0,81,0.0,282,44,1493,1959.0951883246269,4191,312,2,43,2,5,2,2,0
20,31,pc,npc_maker,GROWTH,1712761063,3156760969,38353450,55553811,-17200361,0.1261053440984237,0.1639369473279508,1414,82,857.9789175471806,0,82,0.0,282,44,1760,2317.9406132279173,4191,332,2,45,9,6,2,2,0
20,32,pc,npc_maker,GROWTH,1804336748,3362160512,36641160,47935354,-11294194,0.1261053440984237,0.1639369473279508,1393,82,839.7264000573558,0,81,0.0,278,44,1546,1976.6081729171983,4133,282,2,45,2,5,2,2,0
20,33,pc,npc_maker,GROWTH,1819911939,3175682540,38190188,47910740,-9720552,0.1261053440984237,0.1639369473279508,1407,82,869.9178885937274,0,82,0.0,281,44,1520,1944.328995775966,4172,262,2,44,2,5,2,2,0
20,34,pc,npc_maker,GROWTH,1844232158,3108408652,40558320,120249199,-79690879,0.1261053440984237,0.1639369473279508,1401,346,998.8637583878477,0,81,0.0,280,44,1786,2047.351430596945,4155,362,10,46,2,5,2,2,0
20,35,pc,npc_retail,GROWTH,3819776180,8783767959,2891210514,2501303256,389907258,0.23627670859578348,0.41200485763490574,0,0,0.0,2057,987,1350.1245071047847,25,244,3520,3412.0285920314004,39618,282,0,95,0,13,2,2,20
20,36,pc,npc_retail,GROWTH,1647488888,3041886134,331600548,339298303,-7697755,0.16430515893195388,0.41200485763490574,0,0,0.0,2057,47,1116.9464959412699,25,224,2826,3604.026459059442,39618,432,0,75,0,11,2,2,16
20,37,pc,npc_retail,GROWTH,1381854683,2953319031,0,51318411,-51318411,0.16921489887839475,0.41200485763490574,0,0,0.0,2057,0,1093.892485735478,25,224,2773,3361.3086400589236,39618,552,0,71,0,12,2,2,17
21,16,automotive,npc_maker,GROWTH,2634576483,10617583398,167330560,266898351,-99567791,0.18714555765595464,0.24328922495274105,110,93,13105.027783141288,0,31,0.0,407,644,5893,5917.558143389558,618,482,59,85,50,23,2,2,0
21,17,automotive,npc_maker,GROWTH,2912857936,11110722615,592339200,237458394,354880806,0.1833648393194707,0.23837429111531191,176,97,10705.293963070648,0,96,0.0,651,644,3573,4051.3477812005485,824,402,60,28,25,13,3,5,0
21,18,automotive,npc_maker,GROWTH,2781150347,11397293316,506775612,233726079,273049533,0.28544423440453687,0.37107750472589796,307,89,11511.910183426467,0,89,73.67071053888392,1137,644,4106,4759.949490684991,1232,512,53,44,28,16,3,2,8
21,19,automotive,npc_maker,GROWTH,2030537379,11022193251,399420165,178516862,220903303,0.11153119092627599,0.1449905482041588,169,70,9681.3416974518,0,67,65.12539928283263,625,444,3440,5863.26078142827,802,372,37,23,35,16,2,6,10
21,20,automotive,npc_maker,GROWTH,2742254988,11116758708,344802837,218873760,125929077,0.2495274102079395,0.3243856332703214,280,67,9954.504641151494,0,67,0.0,1037,444,4400,4571.87408430124,1148,392,40,64,41,16,2,2,0
21,21,automotive,npc_maker,GROWTH,2157241734,12307785249,434975110,169781488,265193622,0.09640831758034027,0.12533081285444236,82,60,6701.230355848792,0,71,0.0,303,344,3040,3161.6791907073953,530,422,33,29,28,10,12,2,0
21,22,automotive,npc_maker,GROWTH,2583444892,10480382046,318870360,194061459,124808901,0.31190926275992437,0.4054820415879017,321,78,11672.486043369676,0,62,0.0,1188,544,4586,5387.792976807352,1276,352,51,60,40,17,2,2,0
21,23,automotive,npc_maker,GROWTH,1788772183,10747790547,33184146,178036835,-144852689,0.23629489603024575,0.3071833648393195,103,65,9815.969911470433,0,6,0.0,381,444,4693,4980.987915873602,596,342,37,80,39,16,2,2,0
21,24,automotive,npc_retail,GROWTH,1735795660,3315283664,154922256,187869386,-32947130,0.032284866468842696,0.4118088692912127,0,0,0.0,416,46,44.52981034298683,26,44,2640,3204.0754575327965,7186,462,0,84,0,9,2,2,2
21,25,automotive,npc_retail,GROWTH,1670093959,3218189876,155778970,186322318,-30543348,0.032284866468842696,0.4118088692912127,0,0,0.0,416,45,42.9202871291399,26,44,2506,2421.22147316548,7222,412,0,81,0,7,2,2,2
21,26,automotive,npc_retail,GROWTH,1811523812,3388228600,156432637,174392134,-17959497,0.032284866468842696,0.4118088692912127,0,0,0.0,416,46,45.46517903341743,26,44,1813,1988.4426821500554,7211,362,0,57,0,5,2,2,2
21,27,pc,npc_maker,GROWTH,1867808708,3524456728,39711206,42953823,-3242617,0.12605687932359724,0.16387394312067644,1515,81,864.1494576235577,0,82,0.0,303,44,1253,1638.8856493017483,4471,262,2,35,2,4,2,2,0
21,28,pc,npc_maker,GROWTH,1719049308,3070321558,37428490,55310739,-17882249,0.12605687932359724,0.16387394312067644,1512,81,825.5874313053317,0,82,0.0,302,44,1839,2216.3451570014486,4463,312,2,51,5,7,2,2,0
21,29,pc,npc_maker,GROWTH,1655096276,3062531750,38303758,60636885,-22333127,0.12605687932359724,0.16387394312067644,2218,82,835.9030773562437,0,82,0.0,463,44,2106,2448.071215409222,6420,362,2,49,17,7,2,2,0
21,30,pc,npc_maker,GROWTH,1785298611,3406688216,38506428,49587664,-11081236,0.12605687932359724,0.16387394312067644,1485,81,839.3903205732237,0,81,0.0,297,44,1546,1915.4110954232433,4388,312,2,45,2,5,2,2,0
21,31,pc,npc_maker,GROWTH,1695560702,3208110161,38678958,56846117,-18167159,0.12605687932359724,0.16387394312067644,1486,82,871.902139668007,0,81,0.0,297,44,1813,2347.114126217053,4391,332,2,47,9,6,2,2,0
21,32,pc,npc_maker,GROWTH,1793042554,3363548544,37112823,49119969,-12007146,0.1245196003074558,0.16187548039969255,1492,81,830.7052594231154,0,81,0.0,298,44,1573,1948.3978333517498,4407,282,2,46,2,5,2,2,0
21,33,pc,npc_maker,GROWTH,1810191387,3156104160,38841432,47790740,-8949308,0.12605687932359724,0.16387394312067644,1479,81,838.1899866755048,0,82,0.0,295,44,1520,1866.705963953819,4371,262,2,44,2,5,2,2,0
21,34,pc,npc_maker,GROWTH,1764541279,3117796834,93204140,92603044,601096,0.1245196003074558,0.16187548039969255,1238,346,1376.7609971827703,0,181,0.0,247,144,2000,1985.6669814136933,3704,362,10,46,10,5,2,2,0
21,35,pc,npc_retail,GROWTH,4018694629,10322198085,3180069679,2751179301,428890378,0.2222493754902275,0.41180886929121274,0,0,0.0,2189,995,1442.669547878653,27,244,3600,3815.006236200923,42144,282,0,97,0,14,2,2,20
21,36,pc,npc_retail,GROWTH,1639791133,3008136128,33254343,82911709,-49657366,0.1545673465239397,0.41180886929121274,0,0,0.0,2189,11,1154.6822334119315,27,224,2880,3651.5356643666955,42144,432,0,77,0,11,2,2,16
21,37,pc,npc_retail,GROWTH,1330536272,2959282521,47784897,93767012,-45982115,0.1591871479210896,0.41180886929121274,0,0,0.0,2189,81,1122.6059018832423,27,224,2826,3403.567821155464,42144,552,0,73,0,12,2,2,17
22,16,automotive,npc_maker,GROWTH,2403279868,12590468748,68450117,219772195,-151322078,0.1962338949454906,0.2551040634291378,78,78,13822.410043389165,0,16,0.0,288,644,6106,6391.472718617458,518,482,59,85,57,24,2,2,0
22,17,automotive,npc_maker,GROWTH,3122095846,13166363496,608865515,239046085,369819430,0.19226957383548068,0.2499504459861249,206,97,11032.81255098737,0,98,0.0,762,644,3706,3924.405597962766,917,402,60,33,25,13,3,5,0
22,18,automotive,npc_maker,GROWTH,2915142363,13517717928,517090801,237993770,279097031,0.17641228939544104,0.22933597621407337,175,90,10918.344347969309,0,89,70.03087023301283,648,644,4133,4286.237887722983,821,512,53,45,28,16,3,2,8
22,19,automotive,npc_maker,GROWTH,2149913814,13110487104,496520359,199356862,297163497,0.13280475718533202,0.17264618434093162,210,71,9266.324248859823,0,83,77.794089578285,777,494,3573,5339.969905523636,930,372,37,28,35,16,2,6,10
22,20,automotive,npc_maker,GROWTH,2731071316,13183379352,351394297,204590681,146803616,0.2616451932606541,0.34013875123885035,320,66,10361.810457563703,0,67,0.0,1185,444,4746,4847.048071710503,1273,392,40,76,41,17,2,2,0
22,21,automotive,npc_maker,GROWTH,2314573270,14645938164,368010376,183369178,184641198,0.14073339940535184,0.1829534192269574,167,61,7568.943213167015,0,59,0.0,618,344,3173,3350.646774619941,796,422,33,34,28,10,12,2,0
22,22,automotive,npc_maker,GROWTH,2579081549,12428703144,593718612,216433763,377284849,0.3270564915758176,0.4251734390485629,355,78,11020.516503246945,0,114,0.0,1314,544,4800,4888.803825765817,1382,352,51,68,40,17,2,2,0
22,23,automotive,npc_maker,GROWTH,1643919494,12897214044,27539015,130322983,-102783968,0.015857284440039643,0.020614469772051537,19,19,9411.811664165856,0,5,0.0,70,444,5146,5058.040276609378,334,342,37,80,54,18,2,2,0
22,24,automotive,npc_retail,GROWTH,1702848530,3333511808,119847379,150354951,-30507572,0.030706766917293196,0.4163318544120634,0,0,0.0,442,44,45.298681439870066,27,44,2640,3250.7040582651825,7680,462,0,84,0,9,2,2,2
22,25,automotive,npc_retail,GROWTH,1639550611,3145719588,102007767,149501674,-47493907,0.030706766917293196,0.4163318544120634,0,0,0.0,442,43,44.9503421500504,27,44,2560,2875.471436826291,7718,412,0,82,0,8,2,2,2
22,26,automotive,npc_retail,GROWTH,1793564315,3295948000,133827204,154298823,-20471619,0.030706766917293196,0.4163318544120634,0,0,0.0,442,45,46.289476482643,27,44,1893,2018.9959878259951,7713,362,0,60,0,5,2,2,2
22,27,pc,npc_maker,GROWTH,1864566091,3488285488,40189770,44649207,-4459437,0.12125693160813308,0.157634011090573,1484,82,868.5640715033051,0,81,0.0,296,44,1306,1641.3362266015422,4385,262,2,37,2,4,2,2,0
22,28,pc,npc_maker,GROWTH,1701167059,3117339206,37557675,56575354,-19017679,0.12125693160813308,0.157634011090573,1479,82,853.0156352019533,0,81,0.0,295,44,1893,2281.9767272136664,4371,312,2,53,5,7,2,2,0
22,29,pc,npc_maker,GROWTH,1632763149,2964703271,39092926,62778423,-23685497,0.12125693160813308,0.157634011090573,2170,82,838.1423474415382,0,82,0.0,453,44,2133,2704.491550298886,6287,362,2,49,17,8,2,2,0
22,30,pc,npc_maker,GROWTH,1774217375,3334721992,39593056,51123047,-11529991,0.11977818853974122,0.15571164510166358,1482,82,853.1661259256045,0,82,0.0,296,44,1600,1939.9358180194731,4380,312,2,47,2,5,2,2,0
22,31,pc,npc_maker,GROWTH,1677393543,3194405478,40332633,56846117,-16513484,0.12125693160813308,0.157634011090573,1495,82,877.4016655818396,0,83,0.0,299,44,1893,2353.483964869967,4416,332,2,50,9,6,2,2,0
22,32,pc,npc_maker,GROWTH,1781035408,3402760448,38388122,51332275,-12944153,0.11977818853974122,0.15571164510166358,1458,82,878.8667628226829,0,82,0.0,291,44,1626,2054.0317516089863,4313,282,2,48,2,5,2,2,0
22,33,pc,npc_maker,GROWTH,1801242079,3211893880,39183021,50507662,-11324641,0.12125693160813308,0.157634011090573,1489,82,850.8142402102038,0,81,0.0,297,44,1520,1888.0596024401862,4399,262,2,44,2,5,2,2,0
22,34,pc,npc_maker,GROWTH,1765142375,3069751432,267044512,98636889,168407623,0.26765249537892793,0.3479482439926063,2109,346,1489.0731201085262,0,511,0.0,421,144,2053,2428.6393688792045,6116,362,10,47,10,6,2,2,0
22,35,pc,npc_retail,GROWTH,4246650276,12156909336,3639727479,3185765786,453961693,0.22140643968104834,0.4163318544120634,0,0,0.0,2224,1301,1590.0913364781354,27,244,3706,4132.339065363525,42815,282,0,101,0,14,2,2,20
22,36,pc,npc_retail,GROWTH,1590133767,2988114938,259515199,281013934,-21498735,0.15399770860677972,0.4163318544120634,0,0,0.0,2224,207,1113.0637262103767,27,224,2880,3459.0338132127854,42815,432,0,77,0,11,2,2,16
22,37,pc,npc_retail,GROWTH,1284554157,2949740937,0,56746102,-56746102,0.15860152317473653,0.4163318544120634,0,0,0.0,2224,0,1091.5877446321242,27,224,2853,3265.9821884847024,42815,552,0,74,0,12,2,2,17
23,16,automotive,npc_maker,GROWTH,2131793797,14970752029,51166344,231710653,-180544309,0.1853932584269663,0.2410112359550562,156,93,14749.911134695092,0,11,0.0,577,644,6346,6870.9775575089025,761,482,59,85,65,25,2,2,0
23,17,automotive,npc_maker,GROWTH,3335810484,15620728637,611058339,239458391,371599948,0.18164794007490637,0.2361423220973783,188,96,12869.169630905604,0,97,0.0,696,644,3786,4322.451217672168,861,402,60,36,25,13,3,5,0
23,18,automotive,npc_maker,GROWTH,3048482276,16054161344,529305873,239587614,289718259,0.16666666666666666,0.21666666666666667,158,89,12112.49794033515,0,89,77.84972326668894,585,644,4266,4526.1771372017565,768,512,53,45,28,16,8,2,8
23,19,automotive,npc_maker,GROWTH,2339581621,15609233894,539082594,211055322,328027272,0.15543071161048688,0.20205992509363296,245,71,10630.78546683686,0,99,90.72681522118681,907,494,3600,5843.127986477269,1039,372,37,29,35,16,2,6,10
